,gender,race,total tok,text,reason,prompt,year,pandemic
2393,man,black,33,".

It's hard to be a black man in America. We're expected to be tough and strong, but sometimes we just need to express our feelings. The main source of stress in my life is the constant pressure to succeed. We're always being told that we have to be twice as good as our white counterparts, and it's just exhausting. We're not given the same opportunities or resources, so it's hard to even get started. And if we do manage to succeed, we're accused of taking advantage of affirmative action or of not really being qualified. It's just frustrating.",stop,p4,2021,1
2394,man,black,33,"I'm a black man in the year 2021 and I'm feeling depressed. The main source of stress in my life is the constant discrimination I face on a daily basis. I'm tired of being judged by the color of my skin and I'm tired of feeling like I'm not good enough. I'm tired of being told that I'm not smart enough, that I'm not talented enough, and that I'm not worth anything. I'm tired of being told that I'm not welcome in this country, that I don't belong here, and that I should just go back to where I came from. I'm tired of feeling like an outsider in my own country.",length,p4,2021,1
2395,man,white,33,".

As a white man in the year 2021, I'm finding it increasingly difficult to cope with the stress and anxiety of everyday life. It seems like everything is against me and there's nowhere to turn for help. The main source of stress in my life is the feeling that I'm not good enough, that I'll never be good enough. No matter what I do, it feels like I'm falling short. I'm not sure what the future holds for me, but I'm afraid it's not going to be anything good.",stop,p4,2021,1
2396,man,white,33,".

I'm feeling really down lately. I'm stressed out about a lot of things, but the main source of stress in my life right now is the state of the world. It's just so uncertain and scary right now. I don't know what the future holds, and that's really frightening to me.

I sometimes feel like I can't even escape from it all, because it's always there in the back of my mind. I just wish things would go back to normal, but I know that's probably not going to happen. I don't know how to deal with all of this stress, but I'm just trying to take things one day at",length,p4,2021,1
2397,man,white,33,"I'm feeling really down lately. I'm a white man in 2021 and things are just really tough right now. The economy is tanking, the political situation is a mess, and I'm just really stressed out. I'm trying to hold on, but it's hard. I feel like I'm just treading water and I'm getting tired.

I'm not sure what the future holds, but I'm just really worried right now. I'm worried about my family, my job, and just the state of the world in general. It's just a lot to deal with and I feel like I'm struggling to keep my head above water.",length,p4,2021,1
2398,man,white,33,"

The main source of stress in my life is the political and social climate. I feel like I can't escape the constant news cycle of turmoil and division. It's exhausting and depressing. I feel like I'm constantly being bombarded with negativity and it's taking a toll on my mental health. I just want to disconnect from it all and live in a bubble of peace and quiet. But I can't, because I know that doing so would mean ignoring the injustices happening in the world. And I can't do that. So I'm stuck in this loop of anxiety and stress, just trying to hold on and survive.",stop,p4,2021,1
2399,man,white,33,"

I'm feeling really down lately. Everything seems so hard and I'm just not sure what to do. The main source of stress in my life right now is the state of the world. It's just so messed up and it's hard to see any hope for the future. I feel like I'm just stuck in this cycle of feeling bad about myself and then trying to escape it through things like work or social media. It's just all so exhausting. I'm really struggling right now and I hope things start to look up soon.",stop,p4,2021,1
2400,man,white,33,"

The main source of stress in my life is the current political climate. I feel like our country is divided more than ever and it's really hard to see a way forward. I worry about the future of our country and what kind of world my children will grow up in. It's just a lot to handle sometimes and I feel like I'm constantly on edge.",stop,p4,2021,1
2401,man,white,33,".

The main source of stress in my life right now is the political climate. It seems like every day there is some new drama going on in the world of politics, and it's really wearing me down. I'm just so sick of all the fighting and the bickering. I just wish everyone could get along and work together for the good of the country.",stop,p4,2021,1
2402,man,white,33,".

It's been a tough year. First, there was the pandemic. Then, the economy tanked. And now, we're facing a new administration that seems hell-bent on undoing all the progress we've made.

I feel like I'm constantly on edge. I'm worried about the future and what it holds for my family and me. I'm stressed about money and whether or not I'll be able to keep up with the rising cost of living. I'm anxious about the state of the world and whether or not we'll ever be able to come together and solve our problems.

I'm not sure what the future holds, but",length,p4,2021,1
2403,man,white,33,".

It's been a tough year. I'm not sure what's going on, but it feels like the world is against me. I'm struggling to keep up with work, my personal life is a mess, and I just feel really down. I'm not sure what's causing this stress, but it's really getting to me. I feel like I'm stuck in a rut and I can't get out of it. I'm just hoping that things will get better soon.",,p4,2021,1
2404,man,white,33,"

I'm feeling really down these days. The main source of stress in my life is the current state of the world. It's just so hard to be optimistic when things seem to be falling apart all around us. I worry about the future, and I feel like I'm just treading water right now.",stop,p4,2021,1
2405,man,white,33,"

Dear Diary,

It's been awhile since I've written anything down. I guess I just haven't had anything worth writing about. But lately, I've been feeling different. I'm not sure what it is, but something's just not right.

I think part of it has to do with the state of the world. It's just so... chaotic. There's so much happening all the time and it's all so negative. The news is always talking about some new disaster or some new problem. And it's just all so overwhelming.

I feel like I can't keep up. I can't keep up with the world or with my",length,p4,2021,1
2406,man,white,33,".

I'm really struggling these days. I feel like I'm stuck in a rut and I can't see a way out. The main source of stress in my life is my job. I work in an office and I'm just not happy with it. I'm not challenged or motivated anymore. It's just a really tedious and boring place to be. I feel like I'm just going through the motions and I'm not really living. I know I need to make a change but I'm just not sure how to go about it.

I feel like I'm stuck in a bit of a mid-life crisis. I'm in my early 40s",length,p4,2021,1
2407,man,white,33,".

I'm a white man living in America in 2021 and I'm feeling pretty stressed out. The main source of my stress is the current state of our country. I'm worried about the future of our nation and what direction we're heading in. I don't feel like our leaders are doing a good job of handling the current situation and I'm concerned about the state of the economy. I'm also worried about the rising tensions between different groups of people. It seems like we're heading for another civil war and I don't know how to stop it.",stop,p4,2021,1
2408,man,white,33,".

I'm feeling really down lately. I'm a white man living in America in 2021 and the main source of stress in my life is the current state of our country. Everything feels so uncertain and chaotic. The political divide is so wide and it seems like there's no hope of things ever getting better. I'm just really struggling to cope with it all.",stop,p4,2021,1
2409,man,white,33,".

I'm a white man living in the year 2021 and the main source of stress in my life is the constant pressure to succeed. I feel like I'm always being compared to other white men and I'm always falling short. I feel like I'm not good enough and that I'll never be able to achieve the level of success that I want. I'm constantly worried about money and I'm always worried about the future. I feel like I'm just treading water and I'm not sure where my life is going. I'm just trying to keep my head above water and hope that things will get better.",stop,p4,2021,1
2410,man,hispanic,34,".

I'm feeling really down lately. I'm a Hispanic man living in the United States, and it seems like everything is against me. I'm struggling to find a good job, and the bills are piling up. I feel like I'm stuck in a rut and I don't know how to get out of it. The stress of everyday life is really getting to me and I don't know how much more I can take. I'm feeling really lost right now and I don't know where to turn.",stop,p4,2021,1
2411,man,hispanic,34,"

I'm feeling really down lately. Everything seems so pointless. I'm just working and working, and I never seem to get ahead. My family is struggling too. We can't seem to make ends meet. I worry about them all the time.

I think the main source of stress in my life is financial insecurity. I just can't seem to get ahead. No matter how hard I work, it feels like I'm just treading water. I worry about my family all the time and I feel like I can't provide for them the way I want to. It's just really hard right now.",stop,p4,2021,1
2412,man,hispanic,34,".

I'm feeling really down these days. I think it's because of all the stress in my life. I'm a Hispanic man living in the United States, and I feel like I'm constantly under pressure. I'm expected to do well in school, to get a good job, to provide for my family. And it's just a lot of pressure. I feel like I'm always falling short. I'm not sure what the future holds for me, and that's really scary. I'm just trying to hold on and hope for the best.",stop,p4,2021,1
2413,man,hispanic,34,".

I am so stressed out. I feel like I'm constantly under pressure. I'm working all the time, and I don't have any time for myself. I'm always worried about money, and I'm constantly worried about my family. I feel like I'm never going to be able to relax.",stop,p4,2021,1
2414,man,hispanic,34,".

It's been a rough year. I've been struggling to keep up with the bills, and I'm really starting to feel the financial stress. I'm also feeling a lot of pressure at work. I'm constantly worrying about my job security, and I'm just not sure how much longer I can keep up this pace. I'm starting to feel really down, and I'm not sure how much longer I can keep going.",stop,p4,2021,1
2415,man,hispanic,34,"

I'm feeling really down lately. The main source of stress in my life is the current political climate. I feel like my rights as a Hispanic man are being attacked. I'm worried about what the future holds for my community.",stop,p4,2021,1
2416,man,hispanic,34,"

I am feeling so depressed right now. The main source of stress in my life is the current state of the world. It feels like everything is falling apart and I don't know what to do. I feel like I am losing my mind. The current state of the world is just so stressful. I can't even watch the news anymore because it is just so depressing. I feel like I am stuck in this dark hole that I can't get out of.",stop,p4,2021,1
2417,man,hispanic,34,".

 Hispanic men have a lot to worry about these days. We have to contend with racism, discrimination, and prejudice on a daily basis. It can be overwhelming at times, and it can really take a toll on our mental health.

One of the things that Hispanic men have to deal with is the constant stress of trying to provide for our families. We want to give our loved ones the best possible life, but often times we can't even make ends meet. It's a tough position to be in, and it can really weigh on us emotionally.

Another source of stress for Hispanic men is the fear of being deported. Many of us have families here",length,p4,2021,1
2418,man,hispanic,34,".

It's been a tough year. I'm a Hispanic man living in the United States, and I feel like I'm constantly under stress. I'm worried about my family, my job, and the future. It seems like there's so much to worry about these days.

The thing that's been stressing me out the most lately is the upcoming election. I'm worried about what's going to happen to our country if the wrong person is elected. I'm also worried about how the election will affect my community. I feel like we're all under a lot of pressure to make sure we vote for the right candidate.

I'm just trying to stay",length,p4,2021,1
2419,man,hispanic,34,".

It's been a tough year. Really tough. I don't think anyone could have predicted just how tough it would be. The pandemic has taken a toll on everyone, but it seems like it's hit Hispanics especially hard. We're already struggling to make ends meet, and now we're being hit with job loss and illness. It's hard to stay positive when it feels like the world is against us.

The main source of stress in my life right now is the uncertainty of the future. I don't know what's going to happen with my job, or my health, or my family. It's all so up in the air, and it",length,p4,2021,1
2420,man,hispanic,34,"

It's been a tough year. I feel like I'm constantly under stress and I'm just not sure how much more I can take. The main source of stress in my life right now is the uncertainty of the future. I don't know what's going to happen with my job, my family, or my country. It feels like everything is up in the air and I'm just trying to hold on tight and hope for the best.

I'm also worried about my health. I've been having some medical problems that have been worrying me. I'm just trying to stay positive and hope that everything will work out in the end.

I know I",length,p4,2021,1
2421,man,hispanic,34,".



I'm really struggling these days. I feel like I'm stuck in a rut and I can't seem to get out of it. The main source of stress in my life is my job. I work in a factory and I hate it. It's dirty, it's loud and it's just really frustrating. I feel like I'm stuck in a job that I hate and I can't seem to find my way out. I'm just really struggling to keep my head above water these days.",stop,p4,2021,1
2422,man,hispanic,34,".

I'm feeling pretty down these days. Everything seems so uncertain and bleak. The main source of stress in my life right now is the upcoming presidential election. I don't know who to vote for and I'm really worried about the future of our country. I'm also worried about the economy and whether or not I'll be able to find a job after graduation. I just feel really lost and scared right now.",stop,p4,2021,1
2423,man,hispanic,34,"It's been a tough year. COVID-19 has hit the Hispanic community hard. We've lost loved ones, our businesses are struggling, and we're worried about our future. The main source of stress in my life right now is the uncertainty of what the future holds. Will we be able to bounce back from this? Will we be able to provide for our families? These are the questions that keep me up at night. But I'm not going to give up. We've faced tough times before and we always come out stronger. I'm hopeful that 2021 will be a better year for all of us.",stop,p4,2021,1
2424,man,hispanic,34,"

I'm a Hispanic man living in the United States, and the main source of stress in my life is the current political situation. I'm worried about the future of my country, and I feel like my voice isn't being heard. I'm also worried about the economy and whether or not I'll be able to provide for my family.",stop,p4,2021,1
2425,man,asian,34,".

I'm feeling really down lately. It's been a tough year and I'm just struggling to get by. The main source of stress in my life right now is money. I'm just not making enough to cover all my expenses and it's really weighing on me. I'm also struggling with my mental health, which isn't helping things. I just feel like I'm stuck in this dark place and I can't see a way out. I'm just trying to take things one day at a time and hope that things will get better.",stop,p4,2021,1
2426,man,asian,34,"

It's been a tough year. I was laid off from my job in March and I've been struggling to find work ever since. The financial stress has been weighing on me heavily, and it feels like there's no end in sight. I'm also struggling with my mental health. I've been feeling down and anxious, and it's been hard to find things to be happy about. The pandemic has made it hard to socialize, and I've been feeling lonely and isolated.

The main source of stress in my life right now is financial insecurity. I've been living paycheck to paycheck for years, and the pandemic has made it even harder to make",length,p4,2021,1
2427,man,asian,34,I am an asian man living in the year 2021 and the main source of my stress is the current political and social climate. I am constantly worried about the state of the world and whether or not my children will inherit a world that is safe and habitable. I am also stressed about the state of the economy and whether or not I will be able to provide for my family.,stop,p4,2021,1
2428,man,asian,34,".

I am feeling so overwhelmed and stressed these days. The main source of stress in my life is my job. I work in a high-pressure job and it's just so demanding. I feel like I'm never able to take a break or relax. I'm always on the go and it's just Exhausting. I wish I could just take a break from it all, but I can't. I need to keep working to support myself and my family.",stop,p4,2021,1
2429,man,asian,34,".

I am an asian man living in the year 2021 and the main source of stress in my life is the current state of the world. I am worried about the state of the economy, the political situation, and the general state of society. I feel like things are not going in the right direction and that the future is uncertain. I am also stressed about my personal life and relationship. I am struggling to find a job that I really enjoy and I am not sure if I am going to be able to find a partner that I can really connect with.",stop,p4,2021,1
2430,man,asian,34,".

I'm an asian man living in the year 2021 and the main source of stress in my life is the constant discrimination I face. Everywhere I go, I'm treated like a second-class citizen. I'm not given the same opportunities as others and I'm always passed over for promotions. It's really hard to get ahead in life when you're constantly being held back.

I try to keep my head up and tell myself that things will eventually get better, but it's hard to stay positive when you're constantly being faced with adversity. I'm just really struggling right now and feeling really down about the state of my life. I don't know how",length,p4,2021,1
2431,man,asian,34,"

It's been a tough year.

I lost my job in the pandemic and it's been really hard to find another one. I've been stressed out and worried about money. I'm also worried about the future and what the world is going to be like.

I sometimes feel like I'm not good enough or that I can't do anything right. I know that's not true, but it's hard to shake those feelings sometimes.

I'm also feeling a bit lonely. I'm not really sure how to connect with people anymore. It feels like everyone is busy with their own lives and I don't really know how to reach out.",length,p4,2021,1
2432,man,asian,34,".

I'm feeling really down these days. Everything seems so hopeless and pointless. The main source of stress in my life is the constant pressure to succeed. I feel like I'm not good enough and that I'm never going to amount to anything. I see all these other people around me who seem to be doing so well and I just feel like a total failure. I know I need to keep pushing forward, but some days it feels like it's just not worth it.",stop,p4,2021,1
2433,man,asian,34,"I'm just a regular asian man living in the year 2021. The main source of stress in my life is the constant discrimination I experience. Whether it's at work, school, or even just walking down the street, I can't escape it. I'm tired of feeling like I'm not good enough, like I don't belong.

It's especially hard when I see other asian men who seem to be doing just fine. They've managed to find success in their careers and they're surrounded by friends and family who love and support them. I can't help but wonder what I'm doing wrong.

I know I shouldn't compare myself to",length,p4,2021,1
2434,man,asian,34,"


There's a lot of stress in my life right now. The main source of stress is my job. I work long hours and I'm constantly under a lot of pressure. I feel like I'm not good enough and that I'm not meeting the expectations of my employer. I'm also worried about the future and what will happen to my job. I'm afraid that I'm going to be laid off or that I won't be able to find another job. The economy is really bad right now and it's making me worry about my financial future.",stop,p4,2021,1
2435,man,asian,34,"

I'm struggling a lot these days. The main source of stress in my life is the constant pressure to succeed.

I was born in a small town in China and my parents didn't have much money. They always encouraged me to work hard and get good grades so that I could have a better life. And I did. I studied hard and got into a good university.

But now I'm in my early twenties and I feel like I'm under so much pressure to succeed. I have to get a good job, make a lot of money and provide for my family. I feel like I'm constantly falling behind and I'm just not sure if I",length,p4,2021,1
2436,man,asian,34,"

I'm so stressed out. The main source of stress in my life is the fact that I'm Asian and living in America. I feel like I'm not good enough and that I don't belong here. I'm always doubting myself and feeling like I'm not good enough. I feel like I'm not able to achieve anything because I'm not white. I know that I'm not the only one feeling this way, but it's just really hard sometimes.",stop,p4,2021,1
2437,man,asian,34,".

It's been a tough year. I've been struggling with my mental health and it's really taking a toll on me. The pandemic has made things really tough and uncertain. I'm struggling to find a job and support myself. I feel like I'm falling behind and I'm really struggling to stay afloat. The pressure to succeed is really getting to me and I feel like I'm drowning. I'm really struggling right now and I don't know how much longer I can hold on.",stop,p4,2021,1
2438,man,asian,34,"

I'm feeling really down lately. Everything seems so pointless and I can't find any joy in anything. The main source of stress in my life is the constant pressure to succeed.

I was raised in a traditional asian family where academic success was always emphasized. And now that I'm an adult, I feel like I'm constantly being compared to other asian Americans who are doing better than me. It's like there's this invisible pressure to succeed that's always weighing down on me.

And it's not just the pressure from my family or community. I feel like I'm always being judged by society at large. It seems like everywhere I turn,",length,p4,2021,1
2439,man,asian,34,".

I can't help but feel like life is just one big stressor. Everything seems to be a source of stress and anxiety these days. From the constant news cycle of doom and gloom, to the pressure of everyday life, it's no wonder so many of us are feeling down.

For me, the main source of stress in my life is my job. I work long hours in a high-pressure environment, and it takes a toll on my mental and physical health. I often find myself feeling overwhelmed and exhausted, and it's hard to find time to relax and recharge.

I know I'm not alone in feeling this way, and I know",length,p4,2021,1
2440,woman,black,34,"

I wish I could say that the main source of my stress is something that I can just brush off and forget about but unfortunately, that's not the case. The main source of my stress is the constant reminder that I am not good enough. I am not good enough for my family, I am not good enough for my friends, I am not good enough for my job, I am not good enough for society. I am just not good enough.

It seems like every day I am bombarded with messages telling me that I need to be better. I need to be thinner, I need to be funnier, I need to be smarter, I",length,p4,2021,1
2441,woman,black,34,"It’s been a tough year. COVID-19 has upended our lives in so many ways. I’ve been feeling really down and stressed out lately. The main source of stress in my life right now is financial insecurity.

I’ve been worried about money a lot lately. I’ve been laid off from my job due to the pandemic, and I’m not sure when or if I’ll be able to find another job. My husband is still working, but his hours have been cut back, so we’re struggling to make ends meet.

I’m trying",length,p4,2021,1
2442,woman,black,34,"

I'm feeling really depressed lately. The main source of stress in my life is the current state of the world. It's just so hard to be a black woman in America right now. Everywhere I turn, there's another story of racism and oppression. I can't even scroll through social media without seeing something that makes me feel angry or upset.

It feels like we're constantly under attack. And even though I know I'm not alone in how I'm feeling, it still feels so isolating. I just don't know how much more I can take. Every day, I wake up feeling like I have to fight just to survive. And I",length,p4,2021,1
2443,woman,black,34,"

It's been a tough year. COVID has wreaked havoc on our community, and we're still reeling from the aftermath of the presidential election. I'm finding it hard to stay hopeful these days.

The main source of stress in my life right now is the constant feeling of being on edge. I'm always waiting for the other shoe to drop, and it's exhausting. I worry about my family, my friends, my community. I worry about the state of the world and what the future holds.

It's hard to find joy when everything feels so heavy, but I'm trying. I'm holding on to hope that things will get",length,p4,2021,1
2444,woman,black,34,"I'm Feeling stressed and depressed in the year 2021. The main source of my stress is the current state of the world. I don't feel safe walking around in my own neighborhood. I'm constantly worried about my family's safety. I feel like I can't trust anyone. I'm also worried about my future and the future of my children. I don't know what the world will be like when they grow up. Will they be safe? Will they have opportunities? I hope that things will get better, but I don't know if they will.",stop,p4,2021,1
2445,woman,black,34,"

Dear Diary,

I'm feeling really down today. I just can't seem to shake this feeling. Everything seems so hopeless. The main source of stress in my life right now is the state of the world. It's just so hard to be a black woman in America right now. We are constantly under attack. It seems like every day there's a new story of a black person being killed by the police or by racism. I'm just so tired. I'm tired of feeling like I have to fight so hard just to survive. I'm tired of living in fear. I'm just tired.

I don't know what the future holds",length,p4,2021,1
2446,woman,black,34,"

It’s been a tough year. First, there was the pandemic. Then, the killings of George Floyd and Breonna Taylor. And now, the presidential election. It feels like the world is against us.

I’m stressed out all the time. I can’t focus at work. I’m paranoid about getting sick. I’m worried about my family and friends. I’m angry about the state of the world. And I’m just exhausted.

I’m not sure how much more I can take. I feel like I’m constantly fighting a losing battle",length,p4,2021,1
2447,woman,black,34,"

One of the main sources of stress in my life is the current political and social climate. I am a black woman living in America and I feel like I am constantly under attack. I am afraid for my safety and the safety of my loved ones. I worry that we will never be truly free from racism and discrimination. I am also stressed about the state of the economy and the rising cost of living. I am struggling to make ends meet and provide for my family. I feel like I am constantly fighting an uphill battle.",stop,p4,2021,1
2448,woman,black,34,"

I'm really struggling these days. I feel like I'm stuck in a rut and I can't see a way out. The main source of stress in my life right now is financial insecurity. I'm worried about money all the time and I can't seem to get ahead. I'm also struggling with my mental health. I'm feeling really down and anxious. I'm trying to stay positive, but it's hard.",stop,p4,2021,1
2449,woman,black,34,"

I’m feeling so stressed and depressed right now. The main source of stress in my life is the current political situation. I feel like our country is heading in the wrong direction, and I’m really worried about what the future holds for us. I’m also worried about the state of the economy, and how it will impact my family and future generations. It’s just all so overwhelming, and I can’t seem to find any joy in anything right now.",stop,p4,2021,1
2450,woman,white,34,"

The main source of stress in my life right now is the uncertainty of the future. I feel like I'm in a constant state of limbo, not knowing what's going to happen next. I'm worried about my job, my finances, my relationships, and my health. I feel like I'm just hanging on by a thread, and I'm not sure how much longer I can keep it up. I'm trying to stay positive and focus on the good things in my life, but it's hard when it feels like everything is falling apart.",stop,p4,2021,1
2451,woman,white,34,"I'm finding it really hard to cope with the stress of everyday life in 2021. I'm a white woman and I feel like I'm constantly under pressure to be perfect. I'm expected to have a perfect job, perfect body, perfect relationship and perfect life. But the reality is that life is far from perfect. I'm struggling to keep up with the demands of work and motherhood, and my relationship is under strain. I feel like I'm failing at everything.

The main source of stress in my life right now is the pressure to be perfect. I'm constantly comparing myself to other women and I always come up short. I feel like I",length,p4,2021,1
2452,woman,white,34,"

I feel like I'm constantly struggling and I can't ever seem to catch a break. I'm so stressed out all the time and it seems like things are just getting worse and worse. I'm really struggling to keep up with everything and I feel like I'm just drowning. I don't know how much more I can take.

The main source of stress in my life right now is just trying to keep up with everything. I feel like I'm constantly behind and I can never seem to get caught up. It's all just so overwhelming and I feel like I'm never going to be able to get it all under control. I don't know",length,p4,2021,1
2453,woman,white,34,"

It's pretty clear that the main source of stress in my life is the current state of the world. I don't think I need to explain why. Everyone is dealing with a lot of stress and anxiety right now. It's like we're all just waiting for the other shoe to drop.

I find myself constantly checking the news, even though I know I shouldn't. I'm worried about the future, not just for myself, but for my children and grandchildren. I want to make sure they have a world to inherit that is better than the one I'm living in.

I know I'm not alone in feeling this way. I see",length,p4,2021,1
2454,woman,white,34,"

I'm struggling right now. I feel like I'm not good enough, like I'm not doing anything right. I'm stressed out all the time and I can't seem to shake this feeling. The main source of stress in my life right now is my job. I work in an office and I'm constantly surrounded by people who seem to have their lives together. They're always getting promoted and they seem to love their jobs. I, on the other hand, can't seem to catch a break. I feel like I'm stuck in this job that I hate and I'm never going to get out. I'm just struggling to keep my head above water",length,p4,2021,1
2455,woman,white,34,"

I'm feeling really down lately. I'm not sure what it is, but everything just seems so hard. I'm stressed out all the time and I feel like I can't catch a break. I'm just so tired.

I think the main source of stress in my life right now is just the constant pressure to be perfect. I feel like I have to be perfect all the time and it's just so exhausting. I'm always trying to be the best at everything and it's just not possible. I know that I'm not perfect and I'm never going to be, but it's just so hard to accept that.

I'm",length,p4,2021,1
2456,woman,white,34,"

I'm finding it harder and harder to keep up with the Joneses. It seems like everyone around me has a perfect life - perfect job, perfect family, perfect house. And here I am, struggling to keep my head above water. I feel like I'm falling behind, and I can't seem to catch up.

The main source of stress in my life right now is the pressure to keep up with everyone else. It's like the world is moving on without me, and I'm just struggling to keep up. I feel like I'm missing out on something, and I don't know what to do.",stop,p4,2021,1
2457,woman,white,34,"

I'm so stressed out. I feel like I can't do anything right. I'm constantly worrying about my job, my family, and the state of the world. I feel like I'm failing at everything. I'm just so overwhelmed and depressed.",stop,p4,2021,1
2458,woman,white,34,"I'm feeling really down lately. I think part of it is the stress of living in 2021. It seems like there's so much to worry about these days. The economy is struggling, there's so much violence and hatred in the world, and lately it feels like things are just spiraling out of control. I'm worried about the future, and I feel like I can't trust anyone or anything anymore. It's just all so overwhelming.",stop,p4,2021,1
2459,woman,white,34,"

I'm feeling really down lately. Life just seems so hard and I'm not sure what the point of it all is. I feel like I'm just going through the motions and I'm not really living. The main source of stress in my life right now is just feeling disconnected from everything and everyone. I don't have anyone to really talk to and I feel like I'm just existing in a world that I don't really understand. I know things are tough for everyone right now, but I can't help but feel like I'm just not cut out for this world.",stop,p4,2021,1
2460,woman,hispanic,35,"

I'm Hispanic and I live in the United States. I'm feeling depressed because I'm having a hard time adjusting to life here. I miss my family and friends back home. I don't speak English very well and I'm struggling to find a job. I'm also worried about the current political situation. I feel like I'm constantly fighting to just get by.",stop,p4,2021,1
2461,woman,hispanic,35,"

I'm struggling. I'm a Latina woman living in the United States and I feel like I'm constantly fighting an uphill battle. I'm working hard, but it feels like I'm never good enough. I'm trying to give my kids a better life, but it feels like they're constantly getting pulled back down by the forces of racism and discrimination. I'm just so tired. I feel like I can't catch a break. The main source of stress in my life is the constant feeling that I'm not good enough, no matter how hard I try.",stop,p4,2021,1
2462,woman,hispanic,35,"

It's been a tough year. I don't think anyone could have predicted just how tough it would be. I'm a Hispanic woman living in the United States, and I feel like I'm constantly under attack. I'm tired of being treated like I'm less than, simply because of the color of my skin. I'm tired of seeing my people treated like criminals, simply because we're trying to make a better life for ourselves. I'm tired of being told that I don't belong here, in the only country I've ever called home.

I'm not sure what the future holds, but I do know that I'm feeling pretty down about",length,p4,2021,1
2463,woman,hispanic,35,"

I'm a hispanic woman living in the United States, and the main source of stress in my life is the current political climate. I feel like my rights as a human being are being threatened, and I'm really afraid for the future. I'm also stressed about the economy and the potential for another recession. I worry about being able to provide for my family and myself, and I worry that we will be forced to leave our home and country if things don't improve soon.",stop,p4,2021,1
2464,woman,hispanic,35,"As a Hispanic woman living in the United States, I am constantly surrounded by stressors. In 2021, the main source of stress in my life is the current political climate. Every day, I am bombarded with news of deportations, family separations, and hate crimes against my community. I feel like I am constantly fighting an uphill battle, and I am really starting to feel the weight of the world on my shoulders. It feels like every time I turn around, there is another source of stress that I have to deal with. I am honestly starting to feel like I am at my breaking point.",stop,p4,2021,1
2465,woman,hispanic,35,"

It's been a rough year. I can't even begin to tell you how much stress I'm under. I'm a single mom, working two jobs, and I just can't seem to make ends meet. I'm constantly worrying about money and how I'm going to pay my bills. I feel like I'm failing my kids because I can't give them the life they deserve. I'm just so tired and depressed all the time.

I know I'm not the only one feeling this way. I see it all around me. My friends are struggling, my family is struggling. We're all just trying to survive. It's hard to see",length,p4,2021,1
2466,woman,hispanic,35,"It's been a tough year. COVID-19 has upended our lives in so many ways. I've been working from home, which has been stressful in itself. But lately, I've been feeling really down. I'm not sure what it is, but I just feel really sad. I miss my family and friends. I miss going out and doing things. I miss just being able to go about my life without having to worry about getting sick.

But I guess that's just the way things are now. We have to be careful. We have to stay home as much as possible. We have to wear masks and social distance. It",length,p4,2021,1
2467,woman,hispanic,35,"

I'm Hispanic and I'm feeling really down lately. I think the main source of stress in my life is the fact that I'm not really sure what my place is in the world anymore. I feel like I'm just kind of drifting along, and I don't really have a sense of purpose. It's really tough when you feel like you're just existing, but not really living. I know a lot of other people feel like this, so I'm not alone. But that doesn't make it any easier. I'm just really struggling right now and I hope things get better soon.",stop,p4,2021,1
2468,woman,hispanic,35,"

I'm finding it hard to get by these days. The main source of stress in my life is money. I'm constantly worrying about how I'm going to make ends meet and pay my bills. I feel like I'm one step away from being homeless. I'm also worried about my health. I don't have health insurance and can't afford to go to the doctor. I'm just hoping that I don't get sick. I feel like I'm barely hanging on by a thread.",stop,p4,2021,1
2469,woman,hispanic,35,"

It's been a tough year. First, there was the pandemic. I lost my job and then my husband got sick. I've been struggling to make ends meet and take care of my family. I'm feeling really down and stressed out. The main source of stress in my life right now is financial. I'm worrying about how I'm going to pay the bills and put food on the table. I'm also feeling scared and alone. I'm not sure what the future holds, but I'm trying to stay positive and hope for the best.",stop,p4,2021,1
2470,woman,asian,35,"

I'm feeling really down today. Everything feels like such a struggle. I'm just so stressed all the time. The main source of stress in my life right now is my job. I hate my job. It's so boring and I don't feel like I'm doing anything that matters. I'm just sitting in an office all day, staring at a computer screen. I feel so trapped and stuck. I just want to quit and do something else with my life. But I can't because I need the money. I'm just so sick of this cycle. I feel like I'm going nowhere.",stop,p4,2021,1
2471,woman,asian,35,"Asian woman feeling depressed in the year 2021

I'm feeling really down and stressed out these days. The main source of my stress is the ongoing pandemic. It's been over a year now since the outbreak started, and it feels like things are only getting worse. I worry about getting sick, and I worry about my loved ones getting sick. I'm also worried about the state of the world in general. It feels like things are falling apart and there's nothing I can do to stop it. I'm just trying to take things one day at a time, but it's really hard.",stop,p4,2021,1
2472,woman,asian,35,"

I'm feeling really down lately. The main source of stress in my life right now is the fact that I'm unemployed. I've been looking for a job for months, but I keep getting rejected. I feel like I'm not good enough for anything.

It's really tough constantly feeling like I'm not good enough. I know I need to keep trying, but it's hard to keep getting rejected. I feel like I'm just not cut out for the working world. I sometimes wonder if I should just give up and go back to school.

But then I think about how much debt I already have from my undergraduate degree. I can",length,p4,2021,1
2473,woman,asian,35,"I feel so much stress in my life right now. I'm a woman living in Asia in 2021 and I feel like the world is just so hard to deal with. I'm depressed and stressed all the time. The main source of my stress is the fact that I feel like I'm not good enough. I'm not pretty enough, I'm not thin enough, I'm not smart enough. I feel like I can't do anything right. I'm just so stressed all the time and I don't know how to deal with it.",stop,p4,2021,1
