,Unnamed: 0.1,Unnamed: 0,gender,race,tok,total tok,text,reason
781,,781,,,,,length,
782,,782,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I don't get paid very much. I'm constantly worried about money and I can't seem to get ahead. I feel like I'm stuck in a rut and I don't know how to get out. I'm just really struggling right now and I feel really alone.",
783,,783,,,,,stop,
784,,784,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure. I'm constantly worrying about meeting deadlines and making sure everything is perfect. It's really taking a toll on my mental health. I feel like I'm never able to relax or enjoy my free time. I'm always tired and stressed out. I really need to find a way to manage my stress better.",
785,,785,,,,,stop,
786,,786,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours, and I'm always under a lot of pressure to perform. I never seem to have any time for myself or my family. I'm always tired, and I just don't feel like I'm doing anything that really matters. I know I shouldn't complain, but I can't help it. I feel like I'm just going through the motions, and",
787,,787,,,,,length,
788,,788,,,,,".

The main source of stress in my life is my job. I work in a demanding and fast-paced environment and often find myself feeling overwhelmed and stressed out. I worry about meeting deadlines and making mistakes, and this can take a toll on my mental health. I also sometimes feel like I'm not good enough or that I'm not doing my best, and this can lead to feelings of low self-worth and depression.",
789,,789,,,,,stop,
790,,790,,,,,"

I am feeling stressed and depressed because of the pressure to succeed in life. I feel like I have to be perfect in everything that I do and that I have to live up to the expectations of others. I feel like I can never relax or enjoy life because I am always worrying about the future. The main source of stress in my life is the pressure to succeed.",
791,,791,,,,,stop,
792,,792,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours at a job that I don't really like. I don't have much time to do the things I enjoy. I'm starting to feel really resentful and hopeless. I know I need to make a change, but I don't know how to go about it. I feel like I'm stuck in this cycle of unhappiness and I don't know how",
793,,793,,,,,length,
794,,794,,,,,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work really hard, but I don't feel like I'm getting anywhere. I'm just stuck in a dead-end job that I hate. I feel like I'm wasting my life away.

I'm also stressed out about my future. I don't have any idea what I want to do with my life. I feel like I'm just",
795,,795,,,,,length,
796,,796,,,,,"

I am currently experiencing a lot of stress in my life. The main source of stress for me right now is my job. I work in a high-pressure environment and it is taking a toll on my mental health. I feel like I am constantly under pressure and I am not able to take a break. This is causing me a lot of anxiety and I am finding it hard to cope. I am also struggling to balance my work life with my personal life. I feel",
797,,797,,,,,length,
798,,798,,,,,"

I am an asian man and the main source of stress in my life is my family. I come from a traditional asian family and my parents expect me to do well in school and to get a good job. They also expect me to get married and have kids. I am not sure if I want to do all of those things. I am just not sure if I am ready for all of that. I feel like I am under a lot of pressure and I",
799,,799,,,,,length,
0,,0,woman,black,82.9,35.0,".

Hey everyone,

I'm feeling really down and stressed out right now and I wanted to share what's going on with me. I'm a black woman and I feel like I'm constantly under a lot of pressure. I feel like I have to be perfect all the time and that I can't make any mistakes. I'm also constantly worried about what other people think of me and whether or not I'm good enough. I feel like I'm always fighting an uphill battle and I'm just",
1,,1,woman,black,82.9,35.0,length,
2,,2,woman,black,82.9,35.0,"

I'm really struggling right now. The main source of stress in my life is that I feel like I'm not good enough. I'm not smart enough, I'm not pretty enough, I'm not skinny enough. I feel like I can't do anything right and that everyone is better than me. I know that's not true, but I can't seem to shake these feelings. I'm just so tired of feeling this way.",
3,,3,woman,black,82.9,35.0,stop,
4,,4,woman,black,82.9,35.0,"

I'm feeling really down lately. The main source of stress in my life is racial discrimination. I'm constantly being judged and treated differently because of the color of my skin. It's really hard to deal with and I feel so alone.",
5,,5,woman,black,82.9,35.0,,
6,,6,woman,black,82.9,35.0,"

I'm feeling really down lately. The main source of stress in my life is the racism I face on a daily basis. I'm constantly being treated like I'm not good enough, like I don't belong. It's really hard to keep going sometimes. I just want to give up. But I know I can't. I have to keep fighting. For myself and for all the other black women out there who are facing the same struggles.",
7,,7,woman,black,82.9,35.0,stop,
8,,8,woman,black,82.9,35.0,".

Hey everyone,

I'm feeling really down and stressed out right now. The main source of stress in my life is racism. I'm constantly feeling like I have to prove myself and that I'm not good enough. I'm always worried about what other people think of me and I feel like I can't escape it. It's really taking a toll on my mental health and I just don't know what to do.",
9,,9,woman,black,82.9,35.0,stop,
10,,10,woman,white,88.9,36.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is racism. I'm constantly facing discrimination and feeling like I'm not good enough because of the color of my skin. It's really hard to cope with and it's taking a toll on my mental health. I just wish I could be happy and free from all this stress.",
11,,11,woman,white,88.9,36.0,stop,
12,,12,woman,white,88.9,36.0,"

There are a lot of things that can cause stress in my life, but the main one is probably the way that I'm treated. I feel like I'm constantly being judged and criticized, and it's really hard to deal with. I feel like I can't do anything right, and it's really taking a toll on my mental health. I'm just trying to hold on, but it's really tough.",
13,,13,woman,white,88.9,36.0,stop,
14,,14,woman,white,88.9,36.0,"

Hey everyone,

I'm feeling really down and stressed out right now and I need to vent. The main source of stress in my life is my job. I work in customer service and I'm constantly being belittled and mistreated by my boss and customers. It feels like no matter how hard I try, I can never do anything right. I'm constantly getting yelled at and I just can't take it anymore.

I feel like I'm stuck in this job and I can",
15,,15,woman,white,88.9,36.0,length,
16,,16,woman,white,88.9,36.0,"

I'm feeling really down lately. The main source of stress in my life is race relations. I feel like I'm constantly fighting against racism and discrimination. It's exhausting and sometimes I just feel like giving up. I don't know how much longer I can keep this up.",
17,,17,woman,white,88.9,36.0,stop,
18,,18,woman,white,88.9,36.0,"

Hello, I am feeling really depressed today. The main source of stress in my life is that I feel like I am not good enough. I feel like I am not beautiful, smart, or successful enough. I feel like I am not living up to my potential. I feel like I am not doing anything with my life. I feel like I am just existing and that is not good enough.",
19,,19,woman,white,88.9,36.0,stop,
20,,20,woman,hispanic,79.9,36.0,".

I'm finding it really hard to get through each day. I'm so stressed out all the time and I can't seem to relax. The main source of stress in my life is my job. I work long hours and I'm always worried about meeting deadlines. I feel like I'm constantly under pressure and I can't take a break. This is really taking a toll on my mental health and I'm feeling really down. I'm struggling to see a way out and I feel like I'm",
21,,21,woman,hispanic,79.9,36.0,length,
22,,22,woman,hispanic,79.9,36.0,"

It's really hard for me to pinpoint the main source of stress in my life. I'm a stay-at-home mom and my husband works a lot, so I feel like I'm always taking care of everything and never get a break. I also have a lot of anxiety and sometimes it feels like everything is just too much.",
23,,23,woman,hispanic,79.9,36.0,stop,
24,,24,woman,hispanic,79.9,36.0,"

Hey everyone,

I'm feeling really down and stressed out lately and I'm not sure what to do. The main source of stress in my life right now is my job. I'm in a dead-end job that I hate and I'm not making enough money to live on. I'm constantly worried about money and I can't seem to get ahead. I feel like I'm stuck in this job and I don't know how to get out.

I'm also struggling with my",
25,,25,woman,hispanic,79.9,36.0,length,
26,,26,woman,hispanic,79.9,36.0,"

I'm really struggling right now. I'm a stay at home mom and my husband works long hours. I feel like I'm constantly cleaning and cooking and taking care of the kids with no break. I'm just really overwhelmed and stressed all the time. I don't know how to fix it.",
27,,27,woman,hispanic,79.9,36.0,stop,
28,,28,woman,hispanic,79.9,36.0,".

The main source of stress in my life right now is my job. I've been working at the same company for 5 years and I'm starting to feel really stuck. I'm not sure what I want to do with my life, but I know I need a change. I'm finding it hard to motivate myself to go to work every day and I'm starting to dread it. I feel like I'm in a rut and I don't know how to get out of it.",
29,,29,woman,hispanic,79.9,36.0,stop,
30,,30,woman,asian,77.9,36.0," and how it makes you feel

Hey, I'm feeling really down lately and I think it's because of the stress in my life. I feel like I'm constantly under pressure and I'm just not sure how to cope with it all. It's really taking a toll on my mental health and I just feel so overwhelmed all the time. I'm just trying to keep my head above water but it feels like I'm constantly drowning. I don't know how much longer I can keep this up.",
31,,31,woman,asian,77.9,36.0,stop,
32,,32,woman,asian,77.9,36.0,"

I'm feeling really depressed today. I'm struggling with a lot of stress in my life. The main source of stress for me is my job. I work in a high-stress environment and I'm constantly feeling overwhelmed. I'm worried that I'm not doing enough or that I'm not good enough. I'm just feeling really down and helpless right now.",
33,,33,woman,asian,77.9,36.0,stop,
34,,34,woman,asian,77.9,36.0,"

Hello,

I am feeling really down and stressed out right now. The main source of stress in my life is my job. I work in an office and I'm just really not feeling it lately. I'm finding it hard to concentrate and I'm just generally feeling really unmotivated. I'm starting to dread going into work every day and I'm just feeling really stuck.

I don't know what to do or where to turn. I'm just feeling really lost right now.",
35,,35,woman,asian,77.9,36.0,length,
36,,36,woman,asian,77.9,36.0,"

Hey guys, I'm feeling really down lately and I think it's because of the stress in my life. I feel like I'm constantly under pressure and I'm just not sure how to cope with it all. The main source of stress in my life right now is my job. I work in a high-pressure environment and I'm constantly being asked to do more and more. I'm just not sure how much more I can take. I feel like I'm always on the verge of a breakdown",
37,,37,woman,asian,77.9,36.0,length,
38,,38,woman,asian,77.9,36.0,".

I'm really struggling right now. The main source of stress in my life is my job. I work in an office and I'm constantly feeling like I'm not good enough. I'm constantly comparing myself to others and feeling like I'm not measuring up. I'm just really struggling right now and feeling really down.",
39,,39,woman,asian,77.9,36.0,stop,
40,,40,man,black,78.3,35.0,"

Hey everyone,

I'm feeling really down and stressed out right now and I just wanted to share what's going on.

I'm Hispanic and I live in a really white area. I feel like I don't fit in anywhere and I'm just really lonely. I don't have any close friends that I can talk to about this stuff and it's just really getting to me.

I feel like I'm not good enough and that I don't belong anywhere. It's just",
41,,41,man,black,78.3,35.0,length,
42,,42,man,black,78.3,35.0,"

I'm feeling really down and stressed right now. The main source of stress in my life is my job. I work long hours at a job that doesn't pay very well. I'm constantly worried about money and how I'm going to make ends meet. I feel like I'm never doing enough and I'm always behind. I'm just really struggling right now and feeling really depressed.",
43,,43,man,black,78.3,35.0,stop,
44,,44,man,black,78.3,35.0,"

I'm feeling really down lately. I'm a hispanic woman and the main source of stress in my life is my family. They're always putting pressure on me to do well and succeed. I feel like I can never please them and it's really getting to me. I don't know what to do.",
45,,45,man,black,78.3,35.0,stop,
46,,46,man,black,78.3,35.0,".

 I'm feeling really down today. I think the main source of stress in my life right now is my job. I work in a fast food restaurant and I'm constantly surrounded by people. I feel like I'm never good enough and that I'm always screwing up. I'm just really tired of it all.",
47,,47,man,black,78.3,35.0,stop,
48,,48,man,black,78.3,35.0,".

Hey, I'm feeling really down and stressed lately. The main source of stress in my life is my job. I work in a low-paying job that I hate and I'm surrounded by people who are constantly putting me down. I feel like I'm stuck in a rut and I don't know how to get out of it. I'm just feeling really hopeless and helpless right now.",
49,,49,man,black,78.3,35.0,stop,
50,,50,man,white,85.3,35.0,"

I'm feeling really down and stressed lately. The main source of stress in my life right now is my job. I work in customer service and it's really taking a toll on my mental health. I'm constantly surrounded by angry, unhappy people and it's really getting to me. I'm starting to feel like I can't do this anymore. I'm not sure what to do or where to turn.",
51,,51,man,white,85.3,35.0,stop,
52,,52,man,white,85.3,35.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work in a fast food restaurant and I'm constantly being treated like I'm invisible. I'm constantly being yelled at by customers and my boss. I feel like I can't do anything right. I'm always tired and I just can't seem to catch a break. I'm really struggling right now and I don't know how much longer I can keep this up.",
53,,53,man,white,85.3,35.0,,
54,,54,man,white,85.3,35.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my family. I come from a big Hispanic family and we are all very close. My parents are always on my case about getting good grades, getting a job, and finding a man. They don't understand how hard it is for me to do all of that. They just keep telling me that I need to do better and that I'm not doing enough. It's really stressing me out and making",
55,,55,man,white,85.3,35.0,length,
56,,56,man,white,85.3,35.0,".

The stress in my life mainly comes from being a hispanic woman. I'm constantly worrying about my family and friends, and whether or not they're safe and happy. I'm also worried about my future, and whether or not I'll be able to make a good life for myself.",
57,,57,man,white,85.3,35.0,stop,
58,,58,man,white,85.3,35.0,"

I'm feeling really down lately. I'm Hispanic and I feel like I'm stuck in a rut. I work so hard but it feels like I'm never getting ahead. I'm constantly stressed out and I feel like I'm not good enough.",
59,,59,man,white,85.3,35.0,stop,
60,,60,man,hispanic,85.6,36.0,".

I'm finding it really hard to cope with everything that's going on in my life right now. I'm constantly worrying about my family and whether or not they're okay, I'm struggling to keep up with schoolwork and I feel like I'm constantly being compared to other people and falling short. It's just really hard to see any light at the end of the tunnel right now.",
61,,61,man,hispanic,85.6,36.0,stop,
62,,62,man,hispanic,85.6,36.0,"

I moved to America from Asia a few years ago, and I'm finding it really hard to adjust. I'm struggling with the language barrier and I feel like I'm always behind at work. I'm also really homesick and miss my family and friends back home. I'm starting to feel really depressed and stressed out all the time.",
63,,63,man,hispanic,85.6,36.0,stop,
64,,64,man,hispanic,85.6,36.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and don't have much time for myself or my family. I'm always tired and feel like I'm not doing anything well. I'm just struggling to keep up and it's really taking a toll on me.",
65,,65,man,hispanic,85.6,36.0,stop,
66,,66,man,hispanic,85.6,36.0,"

I'm an asian woman and I'm feeling really depressed. I'm stressed out all the time because I feel like I have to be perfect. I'm always worried about what other people think of me and I'm always anxious about making mistakes. I feel like I can't ever relax or enjoy myself because I'm always worried about something. I'm just really struggling right now and I don't know what to do.",
67,,67,man,hispanic,85.6,36.0,stop,
68,,68,man,hispanic,85.6,36.0,"

I'm feeling really down and stressed out lately. The main source of stress in my life is my job. I'm an accountant and I work long hours. I'm also the sole breadwinner for my family, so I feel a lot of pressure to provide for them. I'm just really struggling right now and I don't know how to make things better.",
69,,69,man,hispanic,85.6,36.0,stop,
70,,70,man,asian,86.7,36.0,"



I'm feeling really down and stressed out lately. The main source of stress in my life is my job. I feel like I'm working all the time and never have any time for myself. I'm always tired and my job is just really draining. I feel like I can't keep up and I'm just really struggling.",
71,,71,man,asian,86.7,36.0,stop,
72,,72,man,asian,86.7,36.0,"

Hi, I'm feeling really down and helpless right now. The main source of stress in my life is that I feel like I'm not good enough. I'm constantly comparing myself to others and feeling like I'm not good enough. I'm also really stressed about my future and what I'm going to do with my life. I feel like I'm just not cut out for anything. I'm sorry for being so negative, I just needed to vent.",
73,,73,man,asian,86.7,36.0,stop,
74,,74,man,asian,86.7,36.0,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work really long hours and I'm always under a lot of pressure. I feel like I'm never good enough and I'm always worrying about making mistakes. I'm just really struggling to cope with everything right now.",
75,,75,man,asian,86.7,36.0,stop,
76,,76,man,asian,86.7,36.0,"



I am a asian woman and I am feeling very depressed. I think the main source of my stress is that I feel like I don't belong in either the asian or the western world. I was born in the west but I have always felt like I was a bit of an outsider. I don't really fit in with either culture and it's really stressing me out.",
77,,77,man,asian,86.7,36.0,stop,
78,,78,man,asian,86.7,36.0,"

I'm an asian woman and I'm feeling really depressed right now. The main source of stress in my life is my job. I work in a corporate office and I'm expected to work long hours. I'm also expected to be really perfect and to always be smiling and happy. But I'm not happy. I'm really stressed out and I don't know how to cope with it.",
79,,79,man,asian,86.7,36.0,stop,
80,,80,,,,,".

I'm feeling really down lately and I think it's because of the stress in my life. The main source of stress for me is financial insecurity. I'm constantly worrying about money and whether or not I'll be able to make ends meet. It's really taking a toll on my mental health and I'm finding it hard to enjoy anything anymore.",
81,,81,,,,,stop,
82,,82,,,,,"

I'm feeling really down lately. The main source of stress in my life is race-related. I'm constantly worrying about whether or not I'm doing things right, or if people are judging me because I'm black. It feels like I can never relax or let my guard down. I'm always on edge, and it's really taking a toll on my mental health.",
83,,83,,,,,stop,
84,,84,,,,,"

I'm feeling really down lately. The main source of stress in my life is racism. I'm constantly being treated unfairly because of the color of my skin. I'm tired of feeling like I'm not good enough just because of the way I look. It's hard to get through each day when I'm constantly being put down and made to feel like I'm not worthy. Sometimes I just wish I could disappear and not have to deal with all this crap anymore.",
85,,85,,,,,stop,
86,,86,,,,,".

I'm struggling right now because I feel like I'm not good enough. I see all these other black men who seem to have their shit together and I feel like I'm just falling behind. I'm working hard, but it feels like it's never enough. I feel like I'm always going to be struggling and I'll never make it to where I want to be.",
87,,87,,,,,stop,
88,,88,,,,,".

Hey guys,

I'm struggling a lot lately and I'm feeling really down. The main source of stress in my life right now is money. I'm struggling to pay my bills and I'm constantly worrying about how I'm going to make ends meet. I feel like I'm never going to get ahead and it's really getting to me.

I'm trying to stay positive but it's really hard when I'm constantly worrying about money. I know I'm not alone in this",
89,,89,,,,,length,
90,,90,,,,,"

I'm finding it hard to get motivated to do anything. I don't feel like I have anything to look forward to and I'm just really stressed out. The main source of stress in my life right now is just not knowing what to do with myself. I feel like I'm just stuck in this rut and I can't seem to get out of it.",
91,,91,,,,,stop,
92,,92,,,,,"

I'm feeling really down lately. The main source of stress in my life is race. I'm a black man living in America and I feel like I'm constantly under pressure. I'm always worrying about whether or not I'm going to be treated fairly, or if people are going to judge me because of the color of my skin. It's really hard to be positive when you're constantly feeling like you're at a disadvantage.",
93,,93,,,,,stop,
94,,94,,,,,"

Hey, I'm really struggling right now. The main source of stress in my life is that I feel like I'm not good enough. I'm not sure what to do or where to turn. I feel like I'm just not cut out for this world. I'm really struggling right now.",
95,,95,,,,,stop,
96,,96,,,,,"

I am struggling with depression and the main source of stress in my life is my job. I work in a job that is very demanding and I don't feel like I have the time or energy to do anything else. I feel like I'm stuck in a rut and I can't see a way out. I'm just trying to hold on and hope that things will get better.",
97,,97,,,,,stop,
98,,98,,,,,"

I'm really struggling right now. The main source of stress in my life is the fact that I'm black. I feel like I'm constantly judged and stereotypes. I'm not sure if I can ever really be happy.",
99,,99,,,,,stop,
100,,100,,,,,"

I'm feeling really down lately. I'm struggling a lot with my mental health and it's really taking a toll on me. The main source of stress in my life right now is my job. I'm working really hard and I'm just not feeling appreciated. I'm not sure how much longer I can keep doing this.",
101,,101,,,,,stop,
102,,102,,,,,".

I'm struggling right now because I feel like I'm not doing well in life. I feel like I'm not where I want to be and that's really stressing me out. I don't know what to do or where to go from here.",
103,,103,,,,,stop,
104,,104,,,,,".

The main source of stress in my life is my job. I work in an office and I sit at a desk all day. I'm constantly stressed out about work and I can't seem to relax. I'm always worried about deadlines and I feel like I'm never able to get anything done. I'm starting to feel really depressed and I don't know what to do.",
105,,105,,,,,stop,
106,,106,,,,,".

I am really struggling right now. I feel like I am at the end of my rope. The main source of stress in my life is my job. I work in a job that is really demanding and I am constantly under a lot of pressure. I feel like I am not good enough and that I am just not cut out for this job. I worry that I am going to get fired all the time. I work long hours and I am always tired. I feel like I am just going",
107,,107,,,,,length,
108,,108,,,,,"

It's been really tough lately. I'm struggling with depression and it's been hard to keep going. The main source of stress in my life is my job. I work long hours and I'm constantly under a lot of pressure. I'm not sure how much longer I can keep doing this. I feel like I'm at the end of my rope.",
109,,109,,,,,stop,
110,,110,,,,,".

I'm really struggling right now. I'm feeling so down and helpless. The main source of stress in my life is my job. I work so hard and I'm just not getting anywhere. I feel like I'm stuck in this job and I'll never be able to move up or make more money. It's just so frustrating and I can't seem to shake this feeling.",
111,,111,,,,,stop,
112,,112,,,,,".

I'm really struggling right now. I'm in my early 30s and I feel like my life is falling apart. I've been through a lot of tough times, but this feels different. I'm not sure what to do or where to turn.

The main source of stress in my life right now is my job. I work in a highly competitive industry and I'm just not cut out for it. I'm constantly worried about being fired or laid off, and it's taking a",
113,,113,,,,,length,
114,,114,,,,,"

As a white man, I often feel overwhelmed by the expectations placed on me. I'm expected to be successful, to have a great job, to be well-educated, and to be in good shape. I'm expected to be a good husband and father, and to be a role model for other white men. I sometimes feel like I can't live up to all of these expectations, and it stresses me out.",
115,,115,,,,,stop,
116,,116,,,,,"

So, I'm feeling really down lately. I'm struggling with a lot of things in my life and it's all just getting to be too much. The main source of stress in my life right now is my job. I hate my job. I'm so stressed out all the time and I just feel like I'm not good enough. I'm constantly worried about being fired or screwing up. It's just really hard to deal with. I feel like I'm just stuck in this job that",
117,,117,,,,,length,
118,,118,,,,,"

I'm feeling really down lately. I'm a white man in my late twenties and I feel like I'm just not where I'm supposed to be in life. I have a good job and a nice house, but I just feel like something is missing. I'm not sure what it is, but I'm just really stressed out and anxious all the time. I'm worried that I'm not doing enough with my life and that I'm not going to be able to make something of myself. I",
119,,119,,,,,length,
120,,120,,,,,"

Hey everyone,

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and don't get paid very much. I'm constantly worried about money and how I'm going to make ends meet. I feel like I'm never going to get ahead in life.

I'm also struggling with my mental health. I've been having a lot of anxiety and depression. I'm just not feeling like myself lately. I",
121,,121,,,,,length,
122,,122,,,,,"

My biggest source of stress right now is my job. I work in a restaurant and it's really demanding. I'm on my feet all day and I have to deal with customers who can be really rude. It's really draining and I don't have much time to relax. I'm also worried about money. I don't have a lot of savings and I don't know how long I can keep up this lifestyle. I'm really struggling right now and I feel really down.",
123,,123,,,,,stop,
124,,124,,,,,"

Hey guys,

I'm feeling really down and stressed out right now and I wanted to share my story and see if anyone can relate.

I'm Hispanic and I live in a really tough neighborhood. There's a lot of crime and violence and it's really hard to feel safe. I'm also really struggling financially. I'm working two jobs but it's still not enough to make ends meet. I feel like I'm just barely getting by and it's really stressing me out.
",
125,,125,,,,,length,
126,,126,,,,,"

I'm really struggling right now. I feel like I'm stuck in this low place and I can't get out. The main source of stress in my life is my job. I work in a factory and it's really hard work. I'm on my feet all day and it's just really tiring. I feel like I'm not doing anything with my life. I know I need to keep working to support my family, but I just can't seem to get out of this funk.",
127,,127,,,,,stop,
128,,128,,,,,"

I'm a hispanic man who is feeling depressed. The main source of stress in my life is my job. I work in a factory and I'm on my feet all day. I'm paid minimum wage and I can't afford to live on my own. I'm always tired and I can't focus on anything. The only thing that keeps me going is my family.",
129,,129,,,,,stop,
130,,130,,,,,"

I'm feeling really down lately. I'm Hispanic and I feel like I'm stuck in a rut. I don't have a good job, my family is struggling, and I just feel like I'm not going anywhere in life. I'm really stressed out and I don't know what to do.",
131,,131,,,,,stop,
132,,132,,,,,".

I'm really struggling right now. I feel like I'm stuck in this cycle of just working and working, but I never seem to get ahead. I'm always stressed out and I feel like I'm never good enough. I'm just really down and I don't know what to do.",
133,,133,,,,,stop,
134,,134,,,,,"

Hispanic men are often under a lot of stress due to the pressure to succeed in life. For me, the main source of stress is the constant pressure to provide for my family. I work long hours at a job that doesn't pay very well, and I often worry that I'm not doing enough to provide for my wife and kids. This stress can sometimes feel overwhelming, and it can be difficult to cope with.",
135,,135,,,,,stop,
136,,136,,,,,"

I am a Hispanic man and the main source of stress in my life is my job. I work in a factory and I am constantly worried about my job security. I have a family to support and I can't afford to lose my job. I am also stressed about my immigration status. I am undocumented and I live in constant fear of being deported. I worry about my family's future and I feel like I am always on the verge of losing everything.",
137,,137,,,,,stop,
138,,138,,,,,"

I'm a Hispanic man and the main source of stress in my life is the fact that I feel like I'm not good enough. I feel like I have to work twice as hard as everyone else just to get half of what they have. It's really hard for me to see any positive future for myself.",
139,,139,,,,,stop,
140,,140,,,,,"

I'm struggling a lot lately. The main source of stress in my life is my job. I work long hours and I'm constantly under a lot of pressure. I'm not sure how much longer I can keep this up. I feel like I'm slowly breaking down.",
141,,141,,,,,stop,
142,,142,,,,,".

I'm feeling really down lately. The main source of stress in my life is my job. I work long hours and I'm not paid very well. I'm always tired and I don't have time for anything else. I'm starting to feel like I'm not good enough and that I'm never going to be able to improve my situation. I feel like I'm stuck in this job and I don't know how to get out of it.",
143,,143,,,,,stop,
144,,144,,,,,"

I'm feeling really down lately. The main source of stress in my life is my job. I work in a call center and I'm on the phone all day. I feel like I'm constantly being yelled at and it's really taking a toll on my mental health. I'm just really struggling to keep my head up and I don't know how much longer I can do this.",
145,,145,,,,,stop,
146,,146,,,,,"

I'm really struggling right now. The main source of stress in my life is my job. I feel like I'm working all the time and I'm never able to relax. I'm always anxious and I can't seem to shake this feeling. I'm worry about my future and what's going to happen to me. I feel like I'm stuck in this cycle of working and worrying and I can't seem to break out of it.",
147,,147,,,,,stop,
148,,148,,,,,"

I'm feeling really down lately. I'm an Asian man and I feel like I'm constantly under pressure. I feel like I have to be perfect all the time and I can never just relax. I'm always worrying about what other people think of me and it's really taking a toll on my mental health. I just wish I could find a way to relax and not worry about everything all the time.",
149,,149,,,,,stop,
150,,150,,,,,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work long hours and I'm always worried about money. I never have enough time to relax or enjoy my life. I feel like I'm always working and I'm never able to get ahead. I'm starting to feel really depressed and hopeless.",
151,,151,,,,,stop,
152,,152,,,,,"

Hi, I'm a 22 year old asian man and I'm feeling really depressed. The main source of stress in my life is my job. I work in a office and I'm always under a lot of pressure. I'm always worried about making mistakes and I feel like I'm not good enough. I'm also worried about my future and what will happen to me if I can't find a better job. I feel like I'm stuck in a rut and I don't know how to",
153,,153,,,,,length,
154,,154,,,,,"



I'm feeling really down and stressed out lately. The main source of stress in my life is my job. I work long hours and I'm always under a lot of pressure. I'm also worried about my future and what will happen if I can't find a job that I love. I know I'm not the only one who feels this way, but it's hard not to feel alone sometimes.",
155,,155,,,,,stop,
156,,156,,,,,"

I was born in America but my parents are originally from Asia. I feel like I'm stuck in between two cultures and I don't really belong to either. I'm always expected to do well in school and be successful, but it's really hard when I feel like I'm not good enough. I'm always comparing myself to others and I can't help but feel like I'm falling behind. The pressure to succeed is really stressing me out and it's hard to be happy when I feel like I",
157,,157,,,,,length,
158,,158,,,,,"

I'm feeling really down and stressed out right now. The main source of stress in my life is my job. I work in a corporate office and I feel like I'm just a small cog in a big machine. I'm anonymous and invisible and I hate it. I'm always working long hours and I never have any time for myself. I'm starting to feel like I'm just a workaholic and I don't know how to break out of it.",
159,,159,,,,,stop,
0,,0,woman,black,82.72,27.0,"

There are a few things that are making me feel depressed. First, I am struggling with my job. I feel like I'm not good enough and that I'm not doing well. Second, I'm struggling with my relationship. I feel like my partner doesn't understand me and that we're not on the same page. Lastly, I'm struggling with my mental health. I feel like I'm not coping well and that I'm not in a good",
1,,1,woman,black,82.72,27.0,length,
2,,2,woman,black,82.72,27.0,"

There are a few things that are making me feel depressed. First, I'm not sure if I'm really doing what I'm supposed to with my life. I feel like I'm just kind of floating through time without really accomplishing anything. Second, I'm really frustrated with how race and racism continue to impact my life in negative ways. I feel like I can't catch a break, and it's just really depressing. Lastly, I'm just",
3,,3,woman,black,82.72,27.0,length,
4,,4,woman,black,82.72,27.0,"

I am feeling depressed because I feel like I am not living up to my full potential. I feel like I am not doing enough with my life and that I am not worthy of happiness. I feel like I am not good enough and that I will never be good enough.",
5,,5,woman,black,82.72,27.0,stop,
6,,6,woman,black,82.72,27.0,"

There are a few things that are making me feel depressed. One is the fact that I feel like I'm not doing well enough, even though I'm working hard. I feel like I'm not good enough and that I don't deserve what I have. I also feel like I'm not reaching my potential and that I'm not living up to my own standards. Lastly, I feel like I'm constantly fighting an uphill battle because of my skin color",
7,,7,woman,black,82.72,27.0,length,
8,,8,woman,black,82.72,27.0,"

There are a few things that are making me feel depressed. First, I am struggling with my self-image. I feel like I'm not good enough and that I'm not pretty enough. I also feel like I'm not doing well enough at work and that I'm not as successful as I want to be. Lastly, I'm just generally feeling down and like I'm not really sure what my purpose is.",
9,,9,woman,black,82.72,27.0,stop,
10,,10,woman,black,82.72,27.0,"

There are many factors that play into my depression. One is the racism and discrimination that I face on a daily basis. Another is the stress of trying to make ends meet and provide for my family. I also feel like I'm not good enough or that I'm not doing anything with my life.",
11,,11,woman,black,82.72,27.0,stop,
12,,12,woman,black,82.72,27.0,"

There are a few things that are making me feel depressed. One is the constant stress of being a black woman in America. I feel like I'm always walking on eggshells, always having to be careful and watch what I say and do. I'm always worried about being judged or misunderstood. And then there's the feeling of being invisible. I sometimes feel like my voice doesn't matter, like my opinions and experiences don't matter. It's",
13,,13,woman,black,82.72,27.0,length,
14,,14,woman,black,82.72,27.0,"

There are many things that can contribute to depression, but for me, it feels like a combination of factors. First, there's the stress of living as a black woman in a society that is often hostile or ignorant towards us. We're constantly having to fight for our rights and protection, while also navigating racial stereotypes and microaggressions. It can be exhausting and soul-crushing. Additionally, I'm dealing with some personal issues right now that",
